component_id,kind,information_family,oof_ic,positive_holdout_years,annual_ic_json,selected
SIG-WEEKLY-F21825C4C0AAE858,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-0B05CBBFECAEC113,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.0187586826208998,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-238750F5D412D8D1,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.02172771836833596,1,"{""2021"": null, ""2022"": 0.07521112698591503, ""2023"": -0.0040813514720145815}",False
SIG-WEEKLY-70E1E68AE7024793,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-112B9329F796ED5D,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.08610376257549758,0,"{""2021"": null, ""2022"": -0.05723258766319112, ""2023"": -0.10848568311158753}",False
SIG-WEEKLY-C917DAD4AB5E6A67,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.06562856673526973,0,"{""2021"": null, ""2022"": -0.12430406026720059, ""2023"": -0.04261440670616533}",False
SIG-WEEKLY-C6F2B971BA5AB2BD,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.0921088802145904,2,"{""2021"": null, ""2022"": 0.11994452566885491, ""2023"": 0.01827858271044869}",True
SIG-WEEKLY-D7149623153DCBCD,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.0187586826208998,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-8BD5FD980781E1AA,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,-0.060164787940961584,0,"{""2021"": null, ""2022"": -0.06874263883142084, ""2023"": -0.046978491935070685}",False
SIG-WEEKLY-688F9D03AA412031,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.1124374823884263,1,"{""2021"": null, ""2022"": 0.14654131194515982, ""2023"": null}",False
SIG-WEEKLY-CFC7CA4A99FBD87F,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-26168B7CCA01F8C2,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-4FD7C5B50993D02E,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.04422790948785994,0,"{""2021"": null, ""2022"": -0.02469061409591561, ""2023"": -0.03929634925871868}",False
SIG-WEEKLY-318D0867138A36F6,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-DC8BE98CF28D49D6,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.03867800163177803,2,"{""2021"": null, ""2022"": 0.029829198346598515, ""2023"": 0.08352347042810154}",True
SIG-WEEKLY-BBEF9D8EF4EFB5C2,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.016068323634190487,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-C0980CFD33B1456E,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-BCD5AB3BBCEF3CB5,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-87722B3AD6956773,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.016068323634190487,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-7B4661B4703D6409,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.0006553093414198709,0,"{""2021"": null, ""2022"": -0.016064223209901172, ""2023"": -0.055849011314983044}",False
SIG-WEEKLY-BFED3ED8E8E3D535,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.09819794806037695,0,"{""2021"": null, ""2022"": -0.15157775330744747, ""2023"": -0.007065875809111928}",False
SIG-WEEKLY-7AC19594A0C6E85A,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.012893298129809721,2,"{""2021"": null, ""2022"": 0.07077307457558542, ""2023"": 0.1129003352708969}",False
SIG-WEEKLY-88C8BB55DDEF4081,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.006992689190669592,0,"{""2021"": null, ""2022"": -0.03364308844454632, ""2023"": -0.07563596759227537}",False
SIG-WEEKLY-67B8FE3A5AE5B938,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.016068323634190487,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-19A45D1B4643FAAC,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-5C07DBBBB74F85FB,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-766FE9EAF4434DDE,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-6433DD93EA181EFD,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-3FB4F912268441CB,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.003422031569431212,0,"{""2021"": null, ""2022"": -0.014215202295712116, ""2023"": -0.05816758286865968}",False
SIG-WEEKLY-1A64550F6DA205CD,CATEGORICAL_SIGNAL,TREND_MOMENTUM,2.3289925398407768e-05,0,"{""2021"": null, ""2022"": -0.03303031347192757, ""2023"": -0.0527366564165728}",False
SIG-WEEKLY-131F30A6FE08D007,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.02234149983104347,0,"{""2021"": null, ""2022"": -0.047216763379818893, ""2023"": -0.04887526228200098}",False
SIG-WEEKLY-F57139F6C8592FF8,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,0.07468459192552425,2,"{""2021"": null, ""2022"": 0.05540975821695993, ""2023"": 0.08288542128127802}",True
SIG-WEEKLY-8D5A595C4AD4BC69,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,0.0020851112645876285,0,"{""2021"": null, ""2022"": -0.0022515261431178307, ""2023"": -0.012613225530760138}",False
SIG-WEEKLY-A95DD9764C8885A6,CATEGORICAL_SIGNAL,POSITION_VALUATION,-0.06344107710778218,0,"{""2021"": null, ""2022"": -0.01978709474623312, ""2023"": -0.11700712759283982}",False
SIG-WEEKLY-647FECBD0B385EF0,CATEGORICAL_SIGNAL,POSITION_VALUATION,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-19CFD92C0C2AD4C9,CATEGORICAL_SIGNAL,POSITION_VALUATION,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-B677AD0B9C8CFFA8,CATEGORICAL_SIGNAL,POSITION_VALUATION,0.07813935987409261,2,"{""2021"": null, ""2022"": 0.0538299558899457, ""2023"": 0.07701385855334347}",True
SIG-WEEKLY-DEA4D178ED51BAF4,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-2F2310E257086EE1,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-3666A05B13E6224D,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-786AD260220B536C,CATEGORICAL_SIGNAL,VOLATILITY_RISK,-0.14307592516220766,0,"{""2021"": null, ""2022"": null, ""2023"": -0.06385874214596177}",False
SIG-WEEKLY-818AFA6688E29644,CATEGORICAL_SIGNAL,VOLATILITY_RISK,0.004277401688816299,2,"{""2021"": null, ""2022"": 0.11366954403306921, ""2023"": 0.0957354510616605}",True
SIG-WEEKLY-4EB8B80BAF97F973,CATEGORICAL_SIGNAL,VOLATILITY_RISK,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-E49E8730BAE56AF1,CATEGORICAL_SIGNAL,VOLATILITY_RISK,-0.004475312839006514,0,"{""2021"": null, ""2022"": -0.03928475502996975, ""2023"": -0.004125778605879678}",False
SIG-WEEKLY-1E9E058C19227829,CATEGORICAL_SIGNAL,VOLATILITY_RISK,0.032302657598531764,1,"{""2021"": null, ""2022"": -0.0057533232405685385, ""2023"": 0.06387215893866252}",False
SIG-WEEKLY-387604542399D184,CATEGORICAL_SIGNAL,VOLATILITY_RISK,0.026355437837790707,0,"{""2021"": null, ""2022"": -0.013641616555943058, ""2023"": -0.05528476950107853}",False
SIG-WEEKLY-6F802EEDCE56F3F7,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.08619116665661994,2,"{""2021"": null, ""2022"": 0.11675601984999935, ""2023"": 0.004465253904658838}",True
SIG-WEEKLY-24F10CF25AEF8D49,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.0024368724103859575,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-E7F3CD03435C4CAE,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.02061296608200446,0,"{""2021"": null, ""2022"": -0.006102828459237684, ""2023"": null}",False
SIG-WEEKLY-BC4BA5028688007D,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.05093005272312718,2,"{""2021"": null, ""2022"": 0.009620244974475133, ""2023"": 0.0398993866692718}",True
SIG-WEEKLY-D6BE73FE0AE7BD68,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-126CE7C3948210B7,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-1B6B852CF4453F26,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-9ADE6701E768156D,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-91DA92EF485CAEC3,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.029636139858912017,0,"{""2021"": null, ""2022"": -0.038338405621400354, ""2023"": -0.018129629236495845}",False
SIG-WEEKLY-D24062E960A7CD9C,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.01458799998704087,2,"{""2021"": null, ""2022"": 0.004056565054318363, ""2023"": 0.003615679291711635}",True
SIG-WEEKLY-F3AA625BB44C8CFA,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-7130A0533530FD66,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.03943298139784692,1,"{""2021"": null, ""2022"": 0.012482055277240615, ""2023"": -0.03513841005668799}",False
SIG-WEEKLY-FA54B5B5A4E8DBB1,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.04479929608127584,1,"{""2021"": null, ""2022"": -0.03175877513190285, ""2023"": 0.006913274117690644}",False
SIG-WEEKLY-73ADFD81CB43219F,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.07613900550721142,0,"{""2021"": null, ""2022"": -0.09203981076952353, ""2023"": -0.07894996561310491}",False
SIG-WEEKLY-B38AC1853A188D15,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-9903811FB12AB8A0,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-E85B02737182F93E,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-D612CC6D701F9BC4,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.05886894576188435,0,"{""2021"": null, ""2022"": -0.058399681022407585, ""2023"": -0.08240631785254568}",False
SIG-WEEKLY-B83B88B5E29D7264,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.05886894576188435,0,"{""2021"": null, ""2022"": -0.058399681022407585, ""2023"": -0.08240631785254568}",False
SIG-WEEKLY-16E8653EAB4ECDC1,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.07078673605880191,0,"{""2021"": null, ""2022"": -0.07943767003190538, ""2023"": -0.050752902380721554}",False
SIG-WEEKLY-4956382BFAAAFC7F,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.011202549060843016,0,"{""2021"": null, ""2022"": -0.034957237875289156, ""2023"": -0.049017607713827474}",False
SIG-WEEKLY-A092169DFE392A08,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-230CFCDBA7303D7B,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.03657811883938242,1,"{""2021"": null, ""2022"": 0.06322362117682709, ""2023"": -0.013437514194055748}",False
SIG-WEEKLY-EC12F988B3F0094D,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.01773031696303393,0,"{""2021"": null, ""2022"": -0.045504528366170895, ""2023"": -0.03679252482446999}",False
SIG-WEEKLY-84FA158EE6EC1A34,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.029352432496992837,2,"{""2021"": null, ""2022"": 0.017007884488497355, ""2023"": 0.019915988134941134}",True
SIG-WEEKLY-D8C11CA411F41359,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.05964791730606644,2,"{""2021"": null, ""2022"": 0.05093985648969499, ""2023"": 0.07490599703177653}",True
SIG-WEEKLY-BD759B5135117A81,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.010547008231636238,0,"{""2021"": null, ""2022"": -0.04965601193895751, ""2023"": null}",False
SIG-WEEKLY-BCB6E8C5794AC4B6,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.08206420905480473,0,"{""2021"": null, ""2022"": -0.07841193712194452, ""2023"": -0.08772452312587806}",False
SIG-WEEKLY-408905F55ABB589F,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-AFF94C21D07125E5,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.04584959807572244,1,"{""2021"": null, ""2022"": -0.007429794807881318, ""2023"": 0.09896186121322062}",False
SIG-WEEKLY-21AADF3538120CAF,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-57BE6797D0E7EB1E,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-EE84F852C7FA171F,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-54C257EBC02C01BB,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-14805F181366AD48,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.043974838474662846,1,"{""2021"": null, ""2022"": -0.05713255849136639, ""2023"": 0.026724791433761344}",False
SIG-WEEKLY-5999ACF8FF9F56A0,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.04990481782062543,0,"{""2021"": null, ""2022"": -0.0871640213323887, ""2023"": -0.02522096251907396}",False
SIG-WEEKLY-1F24146C03C93F28,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.0187586826208998,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-94B0DE62CA57B6A6,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-B9B17D7563BEB161,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.02948185969615296,1,"{""2021"": null, ""2022"": null, ""2023"": 0.05476639449856254}",False
SIG-WEEKLY-A3B2B439A601B5D4,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-EC64757C14B98D34,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-EC5F18D366E9D88C,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.05062879144202666,0,"{""2021"": null, ""2022"": -0.045504528366170895, ""2023"": -0.058351013714982775}",False
SIG-WEEKLY-0F3016130F020A83,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-3999665F6155BB7A,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.03048097417704407,1,"{""2021"": null, ""2022"": -0.042933909306426765, ""2023"": 0.02147273721195707}",False
SIG-WEEKLY-D096837BC0BBCC29,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.008459894917276101,0,"{""2021"": null, ""2022"": -0.030534546426309837, ""2023"": -0.07310762367058835}",False
SIG-WEEKLY-13BA78FC080071F2,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-DA427FB8D4D9BA5F,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.03300515229068354,0,"{""2021"": null, ""2022"": -0.03264890925304411, ""2023"": -0.037254311361326564}",False
SIG-WEEKLY-511D52DADD8BEAC2,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.01906220817841312,0,"{""2021"": null, ""2022"": -0.0401394142951568, ""2023"": -0.012151163311073061}",False
SIG-WEEKLY-00347F41CDB12304,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-6F6CD7BCDEACAD60,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.016121027574295364,1,"{""2021"": null, ""2022"": 0.002445981321081756, ""2023"": -0.018128856672411778}",False
SIG-WEEKLY-38C22897BA202761,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,-0.04413649879936819,0,"{""2021"": null, ""2022"": -0.01759793123177415, ""2023"": -0.07143216193504157}",False
SIG-WEEKLY-9EDF0BFF9396ECCE,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,0.016507573067826128,2,"{""2021"": null, ""2022"": 0.022086295560649363, ""2023"": 0.05986666572103928}",True
SIG-WEEKLY-661EA3C94E546C7C,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,-0.045164633323869156,0,"{""2021"": null, ""2022"": -0.025740635685774328, ""2023"": -0.07210908018010578}",False
SIG-WEEKLY-96D9D05AA876CC5B,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,-0.016463945998495662,0,"{""2021"": null, ""2022"": -0.026892766313700998, ""2023"": -0.03499533386911475}",False
SIG-WEEKLY-407A604F4FAFEEB8,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,0.008724311203061053,1,"{""2021"": null, ""2022"": 0.05971775207309785, ""2023"": -0.05888905636948372}",False
SIG-WEEKLY-CC2127D51FF07558,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,-0.013209498958964953,0,"{""2021"": null, ""2022"": -0.012693573257837779, ""2023"": -0.025369120027305597}",False
SIG-WEEKLY-9FABE5F22E318142,CATEGORICAL_SIGNAL,MARKET_MICROSTRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-248A4ABE25BFBDAB,CATEGORICAL_SIGNAL,MARKET_MICROSTRUCTURE,-0.02176665647848429,2,"{""2021"": null, ""2022"": 0.08282785506758067, ""2023"": 0.037633445090298964}",False
SIG-WEEKLY-8D66C19E5A032B51,CATEGORICAL_SIGNAL,POSITION_VALUATION,0.027086011603726513,2,"{""2021"": null, ""2022"": 0.013938326355275013, ""2023"": 0.061108540135767074}",True
SIG-WEEKLY-DDF69292A422AE1C,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.0067459847017516195,1,"{""2021"": null, ""2022"": -0.014762162492932017, ""2023"": 0.01953679475322409}",False
SIG-WEEKLY-80D1D7FBFCB60805,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.034730836195115695,0,"{""2021"": null, ""2022"": -0.017190573650359038, ""2023"": -0.02052034957537442}",False
SIG-WEEKLY-56FEFF8C37F04067,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.01727335023937589,0,"{""2021"": null, ""2022"": -0.03553171157213802, ""2023"": -0.03966148568642151}",False
SIG-WEEKLY-DE0136935201335F,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.00655717870159054,2,"{""2021"": null, ""2022"": 0.02275540800650223, ""2023"": 0.036441084202894346}",True
SIG-WEEKLY-395672528B89E99C,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.020710109133124127,1,"{""2021"": null, ""2022"": -0.03827560563480605, ""2023"": 0.04065648343865961}",False
SIG-WEEKLY-775F3E6B7C8E8CC9,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.02332741093674414,1,"{""2021"": null, ""2022"": -0.03827560563480605, ""2023"": 0.04420714793694887}",False
SIG-WEEKLY-69C8ED007C55E7AD,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-465A2418F91AA4FD,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-36EC75E03EA91C7A,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.01773031696303393,0,"{""2021"": null, ""2022"": -0.045504528366170895, ""2023"": -0.03679252482446999}",False
SIG-WEEKLY-FC7559B360845336,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.07103406028584265,2,"{""2021"": null, ""2022"": 0.07466330284293639, ""2023"": 0.014279920750361224}",True
SIG-WEEKLY-13D7C0C1AD9E1D38,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-77DE9A86E3789EDE,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-F400BAEA5153D410,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-465F24D066BFA285,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.020990192139612694,2,"{""2021"": null, ""2022"": 0.06786923069529169, ""2023"": 0.02809178503758223}",True
SIG-WEEKLY-6667ECADFB09592D,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.02934181713201437,1,"{""2021"": null, ""2022"": 0.05458235387545148, ""2023"": null}",False
SIG-WEEKLY-D11DCC4D7353425A,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.006470133487487953,0,"{""2021"": null, ""2022"": -0.09210757724463216, ""2023"": -0.04279825215784439}",False
SIG-WEEKLY-EC9C0DC31107EB0F,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-7F468AD1FADD3DF0,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.0187586826208998,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-PROJECT-BREADTH-THRUST,CATEGORICAL_SIGNAL,MARKET_BREADTH,0.04501680882684315,2,"{""2021"": 0.10726573661729223, ""2022"": -0.00767370919044782, ""2023"": 0.055587425606660794}",True
SIG-PROJECT-ER60-REGIME,CATEGORICAL_SIGNAL,TREND_REGIME,0.049354004061750174,3,"{""2021"": 0.13740690480163742, ""2022"": 0.053416601584317484, ""2023"": 0.009727869542110598}",True
SIG-PROJECT-MONEYFLOW-BREADTH,CATEGORICAL_SIGNAL,FUND_FLOW,0.0019110719424440573,3,"{""2021"": 0.10454976169241988, ""2022"": 0.05753869692888769, ""2023"": 0.0022884199153695305}",True
F-PROJECT-BREADTH-BALANCE,CONTINUOUS_FACTOR,MARKET_BREADTH,-0.06009534799162063,0,"{""2021"": -0.06775685369945716, ""2022"": -0.07279295252019531, ""2023"": -0.04359581542901163}",False
F-PROJECT-BREADTH-THRUST-5,CONTINUOUS_FACTOR,MARKET_BREADTH,-0.05876580931889467,1,"{""2021"": -0.16172590907592957, ""2022"": -0.05752801296345854, ""2023"": 0.030827326994512686}",False
F-PROJECT-EARNINGS-ACCELERATION-BREADTH,CONTINUOUS_FACTOR,FUNDAMENTAL_EXPECTATION,0.08277470548897607,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
F-PROJECT-ER60,CONTINUOUS_FACTOR,TREND_REGIME,0.03575504936521908,2,"{""2021"": 0.10691389144684907, ""2022"": 0.024719591334812448, ""2023"": -0.009215268952352286}",True
F-PROJECT-ETF-NAV-PREMIUM,CONTINUOUS_FACTOR,POSITION_VALUATION,0.01900402878784265,2,"{""2021"": -0.029178824156179693, ""2022"": 0.008622105879693085, ""2023"": 0.004388890754743363}",True
F-PROJECT-ETF-SHARE-CHANGE,CONTINUOUS_FACTOR,FUND_FLOW,-0.06042452258094926,0,"{""2021"": -0.08952675129350417, ""2022"": -0.04457023709010115, ""2023"": -0.051138065667241515}",False
F-PROJECT-FIRST-HOUR-ACTIVITY,CONTINUOUS_FACTOR,VOLUME_LIQUIDITY,0.022757499001745122,2,"{""2021"": 0.014186178154562629, ""2022"": -0.016083314182505425, ""2023"": 0.02923754762069378}",True
F-PROJECT-FIRST-HOUR-PATH-EFFICIENCY,CONTINUOUS_FACTOR,MARKET_MICROSTRUCTURE,-0.05395435270789176,1,"{""2021"": -0.03436971062534493, ""2022"": -0.08254870261996622, ""2023"": 0.009200693493943798}",False
F-PROJECT-FIRST-HOUR-RETURN,CONTINUOUS_FACTOR,TREND_MOMENTUM,0.07566874585738621,3,"{""2021"": 0.033858138895884994, ""2022"": 0.14162582427599707, ""2023"": 0.007512195447317423}",True
F-PROJECT-FIRST-HOUR-VWAP-DEVIATION,CONTINUOUS_FACTOR,POSITION_VALUATION,-0.056436578781640545,1,"{""2021"": 0.014263230908066596, ""2022"": -0.09066330425392909, ""2023"": -0.05942926487151315}",False
F-PROJECT-MONEYFLOW-BREADTH,CONTINUOUS_FACTOR,FUND_FLOW,-0.026358336786475263,1,"{""2021"": -0.08978296427855585, ""2022"": 0.034253152351448164, ""2023"": -0.06124500224942891}",False
F-PROJECT-SIGNED-VOLUME-IMBALANCE,CONTINUOUS_FACTOR,MARKET_MICROSTRUCTURE,0.01713474945531944,3,"{""2021"": 0.020709051473485226, ""2022"": 0.021740386804069454, ""2023"": 0.006468316262377953}",True
F-PROJECT-EXTERNAL-INDUSTRY-MONEYFLOW,CONTINUOUS_FACTOR,FUND_FLOW,-0.055797721949203176,0,"{""2021"": null, ""2022"": -0.03631063655871165, ""2023"": -0.08379657310084465}",False
F-PROJECT-SELL-SIDE-REVISION-BREADTH,CONTINUOUS_FACTOR,FUNDAMENTAL_EXPECTATION,0.01626176217300549,2,"{""2021"": -0.05799627299387452, ""2022"": 0.09287846841404582, ""2023"": 0.0007292992822641397}",True
