signal_id,name,namespace,registry_category,frequency,status,config_json,output_key,s001_reference_function,observed_days,primary_state_count,primary_value_counts_json,full_value_counts_json,error_type,error
SIG-30M-D27F3FF372795953,bar_window_std_V230731,bar,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""m"":100,""n"":10,""name"":""bar_window_std_V230731"",""w"":5}",30分钟_D1W5M100N10_窗口波动V230731,False,1378,10,"{""高波N1"":72,""高波N10"":237,""高波N2"":105,""高波N3"":100,""高波N4"":121,""高波N5"":128,""高波N6"":159,""高波N7"":132,""高波N8"":173,""高波N9"":151}","{""高波N10_低波N10_任意"":92,""高波N10_低波N3_任意"":2,""高波N10_低波N4_任意"":3,""高波N10_低波N5_任意"":3,""高波N10_低波N6_任意"":6,""高波N10_低波N7_任意"":16,""高波N10_低波N8_任意"":37,""高波N10_低波N9_任意"":78,""高波N1_低波N1_任意"":72,""高波N2_低波N1_任意"":87,""高波N2_低波N2_任意"":18,""高波N3_低波N1_任意"":40,""高波N3_低波N2_任意"":49,""高波N3_低波N3_任意"":11,""高波N4_低波N1_任意"":31,""高波N4_低波N2_任意"":39,""高波N4_低波N3_任意"":43,""高波N4_低波N4_任意"":8,""高波N5_低波N1_任意"":20,""高波N5_低波N2_任意"":24,""高波N5_低波N3_任意"":37,""高波N5_低波N4_任意"":40,""高波N5_低波N5_任意"":7,""高波N6_低波N1_任意"":13,""高波N6_低波N2_任意"":26,""高波N6_低波N3_任意"":23,""高波N6_低波N4_任意"":37,""高波N6_低波N5_任意"":44,""高波N6_低波N6_任意"":16,""高波N7_低波N1_任意"":5,""高波N7_低波N2_任意"":3,""高波N7_低波N3_任意"":16,""高波N7_低波N4_任意"":20,""高波N7_低波N5_任意"":35,""高波N7_低波N6_任意"":45,""高波N7_低波N7_任意"":8,""高波N8_低波N1_任意"":2,""高波N8_低波N2_任意"":5,""高波N8_低波N3_任意"":9,""高波N8_低波N4_任意"":11,""高波N8_低波N5_任意"":18,""高波N8_低波N6_任意"":55,""高波N8_低波N7_任意"":62,""高波N8_低波N8_任意"":11,""高波N9_低波N1_任意"":1,""高波N9_低波N2_任意"":2,""高波N9_低波N3_任意"":4,""高波N9_低波N4_任意"":7,""高波N9_低波N5_任意"":12,""高波N9_低波N6_任意"":15,""高波N9_低波N7_任意"":26,""高波N9_低波N8_任意"":62,""高波N9_低波N9_任意"":22}",,
SIG-30M-77809F2911E7980B,bar_zdf_V221203,bar,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""bar_zdf_V221203"",""parameter_policy"":""native_defaults""}",30分钟_D1ZF_300至600,False,1378,1,"{""其他"":1378}","{""其他_任意_任意"":1378}",,
SIG-30M-87BBC4E47781EFF4,bar_zdt_V230331,bar,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""bar_zdt_V230331""}",30分钟_D1_涨跌停V230331,False,1378,3,"{""其他"":1362,""涨停"":8,""跌停"":8}","{""其他_任意_任意"":1362,""涨停_任意_任意"":8,""跌停_任意_任意"":8}",,
SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,bar,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":5,""name"":""bar_zfzd_V241013""}",30分钟_窄幅震荡N5_形态V241013,False,1378,2,"{""其他"":925,""满足"":453}","{""其他_任意_任意"":925,""满足_任意_任意"":453}",,
SIG-30M-B6F3EB1D1F1B380C,bar_zfzd_V241014,bar,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":5,""name"":""bar_zfzd_V241014""}",30分钟_窄幅震荡N5_形态V241014,False,1378,2,"{""其他"":909,""满足"":469}","{""其他_任意_任意"":909,""满足_任意_任意"":469}",,
SIG-30M-574ADBDED90DD8B3,bias_up_dw_line_V230618,bias,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""m"":12,""n"":6,""name"":""bias_up_dw_line_V230618"",""p"":24,""th1"":1,""th2"":3,""th3"":5}",30分钟_D1N6M12P24TH11TH23TH35_BIAS乖离率V230618,False,1378,3,"{""其他"":1371,""看多"":4,""看空"":3}","{""其他_任意_任意"":1371,""看多_任意_任意"":4,""看空_任意_任意"":3}",,
SIG-30M-AA7187C52BDF4294,byi_bi_end_V230106,byi,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""byi_bi_end_V230106""}",30分钟_D0停顿分型_BE辅助V230106,False,1378,3,"{""其他"":1360,""看多"":10,""看空"":8}","{""其他_任意_任意"":1360,""看多_弱_任意"":2,""看多_强_任意"":8,""看空_弱_任意"":2,""看空_强_任意"":6}",,
SIG-30M-B920FC0F46118FA7,byi_bi_end_V230107,byi,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""byi_bi_end_V230107""}",30分钟_D0验证分型_BE辅助V230107,False,1378,3,"{""其他"":1293,""看多"":38,""看空"":47}","{""其他_任意_任意"":1293,""看多_弱_任意"":27,""看多_强_任意"":11,""看空_弱_任意"":37,""看空_强_任意"":10}",,
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,byi,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""byi_fx_num_V230628"",""num"":4}",30分钟_D1笔分型数大于4_BE辅助V230628,False,1378,3,"{""其他"":522,""向上"":426,""向下"":430}","{""其他_任意_任意"":522,""向上_其他_任意"":124,""向上_满足_任意"":302,""向下_其他_任意"":125,""向下_满足_任意"":305}",,
SIG-30M-1D01B88D700641AF,byi_second_bs_V230324,byi,kline,30m,GENERATED,"{""di"":1,""fastperiod"":12,""freq"":""30分钟"",""name"":""byi_second_bs_V230324"",""signalperiod"":9,""slowperiod"":26}",30分钟_D1MACD12#26#9回抽零轴_BS2辅助V230324,False,1378,3,"{""其他"":1363,""看多"":8,""看空"":7}","{""其他_任意_任意"":1363,""看多_任意_任意"":8,""看空_任意_任意"":7}",,
SIG-30M-765F82053B816D6A,byi_symmetry_zs_V221107,byi,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""byi_symmetry_zs_V221107"",""parameter_policy"":""native_defaults""}",30分钟_D1B_对称中枢,False,1378,2,"{""否"":775,""是"":603}","{""否_向上_任意"":420,""否_向下_任意"":355,""是_向上_3笔"":132,""是_向上_5笔"":96,""是_向上_7笔"":59,""是_向下_3笔"":163,""是_向下_5笔"":99,""是_向下_7笔"":54}",,
SIG-30M-0BE44721879919A1,cci_decision_V240620,cci,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":2,""name"":""cci_decision_V240620""}",30分钟_N2CCI_决策区域V240620,False,1378,3,"{""其他"":726,""开多"":332,""开空"":320}","{""其他_任意_任意"":726,""开多_1次_任意"":131,""开多_2次_任意"":201,""开空_1次_任意"":127,""开空_2次_任意"":193}",,
SIG-30M-C8249E169EB0962C,clv_up_dw_line_V230605,clv,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":70,""name"":""clv_up_dw_line_V230605""}",30分钟_D1N70_CLV多空V230605,False,1378,2,"{""看多"":796,""看空"":582}","{""看多_任意_任意"":796,""看空_任意_任意"":582}",,
SIG-30M-43650FFBA72E1834,cmo_up_dw_line_V230605,cmo,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""m"":30,""n"":70,""name"":""cmo_up_dw_line_V230605""}",30分钟_D1N70M30_CMO能量V230605,False,1378,3,"{""其他"":1267,""看多"":59,""看空"":52}","{""其他_任意_任意"":1267,""看多_任意_任意"":59,""看空_任意_任意"":52}",,
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,coo,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""m"":5,""ma_type"":""SMA"",""n"":20,""name"":""coo_cci_V230323""}",30分钟_D1CCI20#SMA#5_BS辅助V230323,False,1378,3,"{""其他"":941,""多头"":225,""空头"":212}","{""其他_任意_任意"":941,""多头_向上_任意"":106,""多头_向下_任意"":119,""空头_向上_任意"":94,""空头_向下_任意"":118}",,
SIG-30M-C485339CC0995A79,coo_kdj_V230322,coo,kline,30m,GENERATED,"{""di"":1,""fastk_period"":9,""freq"":""30分钟"",""ma_type"":""EMA"",""n"":3,""name"":""coo_kdj_V230322"",""slowd_period"":3,""slowk_period"":3}",30分钟_D1KDJ9#3#3#EMA#3_BS辅助V230322,False,1378,3,"{""其他"":1047,""多头"":177,""空头"":154}","{""其他_任意_任意"":1047,""多头_任意_任意"":177,""空头_任意_任意"":154}",,
SIG-30M-B87D8525E4E1BB52,coo_sar_V230325,coo,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":60,""name"":""coo_sar_V230325""}",30分钟_D1N60SAR_BS辅助V230325,False,1378,3,"{""其他"":1033,""多头"":171,""空头"":174}","{""其他_任意_任意"":1033,""多头_任意_任意"":171,""空头_任意_任意"":174}",,
SIG-30M-C6E081F7E04E73CD,coo_td_V221110,coo,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""coo_td_V221110"",""parameter_policy"":""native_defaults""}",30分钟_D1K_TD,False,1378,2,"{""其他"":105,""延续"":1273}","{""其他_其他_任意"":105,""延续_TD底_任意"":301,""延续_TD顶_任意"":258,""延续_非底_任意"":339,""延续_非顶_任意"":375}",,
SIG-30M-43056276F9E0BD84,coo_td_V221111,coo,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""coo_td_V221111""}",30分钟_D1TD_BS辅助V221111,False,1378,2,"{""其他"":105,""延续"":1273}","{""其他_其他_任意"":105,""延续_TD底_任意"":301,""延续_TD顶_任意"":258,""延续_非底_任意"":339,""延续_非顶_任意"":375}",,
SIG-30M-E6E6673FC2423162,cvolp_up_dw_line_V230612,cvolp,kline,30m,GENERATED,"{""di"":1,""dw"":5,""freq"":""30分钟"",""m"":55,""n"":34,""name"":""cvolp_up_dw_line_V230612"",""up"":5}",30分钟_D1N34M55UP5DW5_CVOLP动量变化率V230612,False,1378,3,"{""其他"":144,""看多"":590,""看空"":644}","{""其他_任意_任意"":144,""看多_任意_任意"":590,""看空_任意_任意"":644}",,
SIG-30M-0556412A129AF090,cxt_bi_base_V230228,cxt,kline,30m,GENERATED,"{""bi_init_length"":9,""freq"":""30分钟"",""name"":""cxt_bi_base_V230228""}",30分钟_D0BL9_V230228,False,1378,2,"{""向上"":707,""向下"":671}","{""向上_中继_任意"":224,""向上_转折_任意"":483,""向下_中继_任意"":206,""向下_转折_任意"":465}",,
SIG-30M-03BD2DFB4E965635,cxt_bi_end_V230104,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""ma_type"":""SMA"",""name"":""cxt_bi_end_V230104"",""th"":50,""timeperiod"":5}",30分钟_D0SMA#5T50_BE辅助V230104,False,1378,3,"{""其他"":1372,""看多"":4,""看空"":2}","{""其他_任意_任意"":1372,""看多_任意_任意"":4,""看空_任意_任意"":2}",,
SIG-30M-A3336C61BDD6B67A,cxt_bi_end_V230105,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""ma_type"":""SMA"",""name"":""cxt_bi_end_V230105"",""th"":50,""timeperiod"":5}",30分钟_D0SMA#5T50_BE辅助V230105,False,1378,3,"{""其他"":1371,""看多"":5,""看空"":2}","{""其他_任意_任意"":1371,""看多_任意_任意"":5,""看空_任意_任意"":2}",,
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""max_overlap"":3,""name"":""cxt_bi_end_V230222""}",30分钟_D1MO3_BE辅助V230222,False,1378,3,"{""其他"":867,""新低"":262,""新高"":249}","{""其他_其他_任意"":630,""其他_第其他次_任意"":237,""新低_第10次_任意"":1,""新低_第1次_任意"":98,""新低_第2次_任意"":91,""新低_第3次_任意"":38,""新低_第4次_任意"":18,""新低_第5次_任意"":8,""新低_第6次_任意"":5,""新低_第7次_任意"":2,""新低_第9次_任意"":1,""新高_第1次_任意"":94,""新高_第2次_任意"":94,""新高_第3次_任意"":32,""新高_第4次_任意"":15,""新高_第5次_任意"":6,""新高_第6次_任意"":4,""新高_第7次_任意"":2,""新高_第8次_任意"":2}",,
SIG-30M-4395985B41060515,cxt_bi_end_V230224,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bi_end_V230224""}",30分钟_D1_BE辅助V230224,False,1378,3,"{""其他"":1360,""看多"":17,""看空"":1}","{""其他_任意_任意"":1360,""看多_任意_任意"":17,""看空_任意_任意"":1}",,
SIG-30M-434D1F82B1DFDC23,cxt_bi_end_V230312,cxt,kline,30m,GENERATED,"{""fastperiod"":12,""freq"":""30分钟"",""name"":""cxt_bi_end_V230312"",""signalperiod"":9,""slowperiod"":26}",30分钟_D0MACD12#26#9_BE辅助V230312,False,1378,3,"{""其他"":1061,""看多"":146,""看空"":171}","{""其他_任意_任意"":1061,""看多_任意_任意"":146,""看空_任意_任意"":171}",,
SIG-30M-CB7EC61CB22803E1,cxt_bi_end_V230320,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""max_overlap"":3,""name"":""cxt_bi_end_V230320""}",30分钟_D0质数窗口MO3_BE辅助V230320,False,1378,3,"{""其他"":1258,""看多"":58,""看空"":62}","{""其他_任意_任意"":1258,""看多_11K_任意"":14,""看多_13K_任意"":8,""看多_17K_任意"":18,""看多_19K_任意"":5,""看多_23K_任意"":5,""看多_29K_任意"":4,""看多_31K_任意"":1,""看多_37K_任意"":1,""看多_41K_任意"":1,""看多_43K_任意"":1,""看空_11K_任意"":25,""看空_13K_任意"":8,""看空_17K_任意"":12,""看空_19K_任意"":6,""看空_23K_任意"":6,""看空_29K_任意"":1,""看空_31K_任意"":2,""看空_41K_任意"":1,""看空_43K_任意"":1}",,
SIG-30M-FDDB175965986D69,cxt_bi_end_V230322,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""ma_type"":""SMA"",""name"":""cxt_bi_end_V230322"",""timeperiod"":5}",30分钟_D0分型配合SMA#5_BE辅助V230322,False,1378,3,"{""其他"":1247,""看多"":55,""看空"":76}","{""其他_任意_任意"":1247,""看多_反向分型_任意"":24,""看多_同向分型_任意"":31,""看空_反向分型_任意"":47,""看空_同向分型_任意"":29}",,
SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""ma_type"":""SMA"",""name"":""cxt_bi_end_V230324"",""timeperiod"":5}",30分钟_D0SMA#5均线突破_BE辅助V230324,False,1378,3,"{""其他"":1116,""看多"":149,""看空"":113}","{""其他_任意_任意"":1116,""看多_任意_任意"":149,""看空_任意_任意"":113}",,
SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,cxt,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""max_overlap"":3,""name"":""cxt_bi_end_V230618""}",30分钟_D1MO3_BE辅助V230618,False,1378,3,"{""其他"":760,""看多"":307,""看空"":311}","{""其他_任意_任意"":760,""看多_1小中枢_任意"":41,""看多_2小中枢_任意"":30,""看多_3小中枢_任意"":9,""看多_4小中枢_任意"":6,""看多_5小中枢_任意"":6,""看多_6小中枢_任意"":1,""看多_其他_任意"":214,""看空_1小中枢_任意"":39,""看空_2小中枢_任意"":31,""看空_3小中枢_任意"":27,""看空_4小中枢_任意"":9,""看空_5小中枢_任意"":5,""看空_6小中枢_任意"":2,""看空_7小中枢_任意"":1,""看空_其他_任意"":197}",,
SIG-30M-0B43D3DB4CA0013C,cxt_bi_end_V230815,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bi_end_V230815""}",30分钟_快速突破_BE辅助V230815,False,1378,3,"{""其他"":1365,""向上"":11,""向下"":2}","{""其他_任意_任意"":1365,""向上_任意_任意"":11,""向下_任意_任意"":2}",,
SIG-30M-8794C6C4D68E5FB6,cxt_bi_status_V230101,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bi_status_V230101""}",30分钟_D1_表里关系V230101,True,1378,2,"{""向上"":703,""向下"":675}","{""向上_延伸_任意"":345,""向上_顶分_任意"":358,""向下_底分_任意"":355,""向下_延伸_任意"":320}",,
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bi_status_V230102""}",30分钟_D1_表里关系V230102,False,1378,3,"{""其他"":804,""向上"":312,""向下"":262}","{""其他_任意_任意"":804,""向上_延伸_任意"":122,""向上_顶分_任意"":190,""向下_底分_任意"":179,""向下_延伸_任意"":83}",,
SIG-30M-B25C4E5A52909F2E,cxt_bi_stop_V230815,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bi_stop_V230815"",""th"":50}",30分钟_距离50BP_止损V230815,False,1378,2,"{""向上"":707,""向下"":671}","{""向上_阈值内_任意"":149,""向上_阈值外_任意"":558,""向下_阈值内_任意"":228,""向下_阈值外_任意"":443}",,
SIG-30M-7EB8D0ABB6EE93F0,cxt_bi_trend_V230824,cxt,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":4,""name"":""cxt_bi_trend_V230824"",""th"":2}",30分钟_D1N4TH2_形态V230824,False,1378,3,"{""向上"":71,""向下"":92,""横盘"":1215}","{""向上_任意_任意"":71,""向下_任意_任意"":92,""横盘_任意_任意"":1215}",,
SIG-30M-7FAE8A62E8BD6292,cxt_bi_trend_V230913,cxt,kline,30m,GENERATED,"{""di"":4,""freq"":""30分钟"",""n"":1,""name"":""cxt_bi_trend_V230913""}",30分钟_D4N1笔趋势_高低点辅助判断V230913,False,1378,3,"{""上升趋势"":236,""下降趋势"":194,""观望"":948}","{""上升趋势_强_任意"":165,""上升趋势_超强_任意"":71,""下降趋势_强_任意"":146,""下降趋势_超强_任意"":48,""观望_末笔延伸_任意"":905,""观望_趋势线交叉_任意"":43}",,
SIG-30M-27BAA34C9583C1F4,cxt_bi_zdf_V230601,cxt,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":5,""name"":""cxt_bi_zdf_V230601""}",30分钟_D1N5_分层V230601,False,1378,3,"{""其他"":522,""向上"":426,""向下"":430}","{""其他_任意_任意"":522,""向上_第1层_任意"":119,""向上_第2层_任意"":79,""向上_第3层_任意"":83,""向上_第4层_任意"":83,""向上_第5层_任意"":62,""向下_第1层_任意"":167,""向下_第2层_任意"":85,""向下_第3层_任意"":67,""向下_第4层_任意"":66,""向下_第5层_任意"":45}",,
SIG-30M-DC6B944A24230293,cxt_bs_V240526,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bs_V240526""}",30分钟_趋势跟随_BS辅助V240526,False,1378,3,"{""买点"":46,""其他"":1314,""卖点"":18}","{""买点_任意_任意"":46,""其他_任意_任意"":1314,""卖点_任意_任意"":18}",,
SIG-30M-3A2B015C4A9FE5DA,cxt_bs_V240527,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bs_V240527""}",30分钟_趋势跟随_BS辅助V240527,False,1378,3,"{""买点"":35,""其他"":1331,""卖点"":12}","{""买点_任意_任意"":35,""其他_任意_任意"":1331,""卖点_任意_任意"":12}",,
SIG-30M-F2AEB6424AC435E2,cxt_decision_V240526,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":9,""name"":""cxt_decision_V240526""}",30分钟_分型区域N9_决策区域V240526,False,1378,3,"{""其他"":1244,""开多"":55,""开空"":79}","{""其他_任意_任意"":1244,""开多_任意_任意"":55,""开空_任意_任意"":79}",,
SIG-30M-4280E17AC005EE54,cxt_decision_V240612,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":9,""name"":""cxt_decision_V240612"",""w"":10}",30分钟_W10N9高低点_决策区域V240612,False,1378,3,"{""其他"":1168,""开多"":77,""开空"":133}","{""其他_任意_任意"":1168,""开多_任意_任意"":77,""开空_任意_任意"":133}",,
SIG-30M-1FBBB714711D215A,cxt_decision_V240613,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":4,""name"":""cxt_decision_V240613""}",30分钟_放量笔N4BS2_决策区域V240613,False,1378,3,"{""其他"":1323,""开多"":26,""开空"":29}","{""其他_任意_任意"":1323,""开多_任意_任意"":26,""开空_任意_任意"":29}",,
SIG-30M-1136D224CDE66790,cxt_decision_V240614,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":4,""name"":""cxt_decision_V240614""}",30分钟_放量笔N4_决策区域V240614,False,1378,3,"{""其他"":1230,""开多"":69,""开空"":79}","{""其他_任意_任意"":1230,""开多_任意_任意"":69,""开空_任意_任意"":79}",,
SIG-30M-D74CA25EC93EE915,cxt_double_zs_V230311,cxt,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""cxt_double_zs_V230311""}",30分钟_D1双中枢_BS1辅助V230311,False,1378,3,"{""其他"":1216,""看多"":85,""看空"":77}","{""其他_任意_任意"":1216,""看多_任意_任意"":85,""看空_任意_任意"":77}",,
SIG-30M-D9EC6197249E15BF,cxt_eleven_bi_V230622,cxt,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""cxt_eleven_bi_V230622""}",30分钟_D1十一笔_形态V230622,False,1378,9,"{""A3B3C5式类一买"":1,""A3B3C5式类一卖"":1,""A3B5C3式类一卖"":1,""A5B3C3式类一买"":9,""A5B3C3式类一卖"":15,""其他"":1315,""类三买"":33,""类二买"":2,""类二卖"":1}","{""A3B3C5式类一买_任意_任意"":1,""A3B3C5式类一卖_任意_任意"":1,""A3B5C3式类一卖_任意_任意"":1,""A5B3C3式类一买_任意_任意"":9,""A5B3C3式类一卖_任意_任意"":15,""其他_任意_任意"":1315,""类三买_任意_任意"":33,""类二买_任意_任意"":2,""类二卖_任意_任意"":1}",,
SIG-30M-BEC3843A16C101AD,cxt_first_buy_V221126,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_first_buy_V221126"",""parameter_policy"":""native_defaults""}",30分钟_D1B_BUY1,False,1378,2,"{""一买"":62,""其他"":1316}","{""一买_11笔_任意"":4,""一买_15笔_任意"":13,""一买_17笔_任意"":4,""一买_19笔_任意"":2,""一买_21笔_任意"":2,""一买_5笔_任意"":12,""一买_7笔_任意"":17,""一买_9笔_任意"":8,""其他_任意_任意"":1316}",,
SIG-30M-D2F0833875BAEFBA,cxt_first_sell_V221126,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_first_sell_V221126"",""parameter_policy"":""native_defaults""}",30分钟_D1B_SELL1,False,1378,2,"{""一卖"":111,""其他"":1267}","{""一卖_11笔_任意"":6,""一卖_13笔_任意"":11,""一卖_15笔_任意"":10,""一卖_17笔_任意"":13,""一卖_19笔_任意"":11,""一卖_21笔_任意"":25,""一卖_5笔_任意"":15,""一卖_7笔_任意"":11,""一卖_9笔_任意"":9,""其他_任意_任意"":1267}",,
SIG-30M-A95C061A192ACD08,cxt_five_bi_V230619,cxt,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""cxt_five_bi_V230619""}",30分钟_D1五笔_形态V230619,False,1378,9,"{""aAb式底背驰"":35,""aAb式顶背驰"":41,""上颈线突破"":88,""下颈线突破"":92,""其他"":1010,""类三买"":41,""类三卖"":31,""类趋势底背驰"":12,""类趋势顶背驰"":28}","{""aAb式底背驰_任意_任意"":35,""aAb式顶背驰_任意_任意"":41,""上颈线突破_任意_任意"":88,""下颈线突破_任意_任意"":92,""其他_任意_任意"":1010,""类三买_任意_任意"":41,""类三卖_任意_任意"":31,""类趋势底背驰_任意_任意"":12,""类趋势顶背驰_任意_任意"":28}",,
SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_fx_power_V221107"",""parameter_policy"":""native_defaults""}",30分钟_D1F_分型强弱,False,1378,6,"{""中底"":288,""中顶"":306,""弱底"":197,""弱顶"":214,""强底"":215,""强顶"":158}","{""中底_无中枢_任意"":38,""中底_有中枢_任意"":250,""中顶_无中枢_任意"":55,""中顶_有中枢_任意"":251,""弱底_无中枢_任意"":13,""弱底_有中枢_任意"":184,""弱顶_无中枢_任意"":20,""弱顶_有中枢_任意"":194,""强底_无中枢_任意"":32,""强底_有中枢_任意"":183,""强顶_无中枢_任意"":25,""强顶_有中枢_任意"":133}",,
